dfa_id,regex,A,B,C,D,E,F,G,H,I,J,K,L
1156,[JALIKD],1,0,0,1,0,0,0,0,1,1,1,1
1157,LE*C+|I+A|L+I,1,0,1,0,1,0,0,0,1,0,0,1
1158,K*G+K+|A+DD+D*L*,1,0,0,1,0,0,1,0,0,0,1,1
1159,BBAH+L+,1,1,0,0,0,0,0,1,0,0,0,1
1160,LC|KJ*,0,0,1,0,0,0,0,0,0,1,1,1
1161,AJ|L+A,1,0,0,0,0,0,0,0,0,1,0,1
1162,[HGKB]+,0,1,0,0,0,0,1,1,0,0,1,0
1163,E+H*HL+|L+,0,0,0,0,1,0,0,1,0,0,0,1
1164,FB+|D*A+C*D+F+I+|HB,1,1,1,1,0,1,0,1,1,0,0,0
1165,D+L*C+E+I+|J+,0,0,1,1,1,0,0,0,1,1,0,1
1166,A+J|H+I*,1,0,0,0,0,0,0,1,1,1,0,0
1167,[BFCJL]*,0,1,1,0,0,1,0,0,0,1,0,1
1168,[LIAFE]*,1,0,0,0,1,1,0,0,1,0,0,1
1169,[CAH]+,1,0,1,0,0,0,0,1,0,0,0,0
1170,E+H+J*|I*H+,0,0,0,0,1,0,0,1,1,1,0,0
1171,[BIJA]+,1,1,0,0,0,0,0,0,1,1,0,0
1172,LA*K+,1,0,0,0,0,0,0,0,0,0,1,1
1173,[DBKC]+,0,1,1,1,0,0,0,0,0,0,1,0
1174,[ABCG]*,1,1,1,0,0,0,1,0,0,0,0,0
1175,I*K|B+C|G*C+|D+,0,1,1,1,0,0,1,0,1,0,1,0
1176,[FJCHBL]+,0,1,1,0,0,1,0,1,0,1,0,1
1177,[IAJBLD],1,1,0,1,0,0,0,0,1,1,0,1
1178,F+J*IJ|I+,0,0,0,0,0,1,0,0,1,1,0,0
1179,J+B*L+I*J*|K+,0,1,0,0,0,0,0,0,1,1,1,1
1180,[JFBE]*,0,1,0,0,1,1,0,0,0,1,0,0
1181,F*A*F|G+B+|L*J*J*|BJ*|G*B*,1,1,0,0,0,1,1,0,0,1,0,1
1182,G*|F*GJ,0,0,0,0,0,1,1,0,0,1,0,0
1183,[CJEB],0,1,1,0,1,0,0,0,0,1,0,0
1184,[EBDCHL]+,0,1,1,1,1,0,0,1,0,0,0,1
1185,[DKECFI],0,0,1,1,1,1,0,0,1,0,1,0
1186,LF*|H+C*|E*A*A*H*I+|D+,1,0,1,1,1,1,0,1,1,0,0,1
1187,[EDL]+,0,0,0,1,1,0,0,0,0,0,0,1
1188,[DFIJ],0,0,0,1,0,1,0,0,1,1,0,0
1189,[HCLKAG],1,0,1,0,0,0,1,1,0,0,1,1
1190,[FHA],1,0,0,0,0,1,0,1,0,0,0,0
1191,G+|DI|BI+|J+BB+I,0,1,0,1,0,0,1,0,1,1,0,0
1192,B+J+G+GHA,1,1,0,0,0,0,1,1,0,1,0,0
1193,A*I*|F+G*|D+A*|L,1,0,0,1,0,1,1,0,1,0,0,1
1194,[BLCK]+,0,1,1,0,0,0,0,0,0,0,1,1
1195,F+|AE*|KL|F*L+,1,0,0,0,1,1,0,0,0,0,1,1
1196,H*F|G+H+,0,0,0,0,0,1,1,1,0,0,0,0
1197,[AEDJCK]+,1,0,1,1,1,0,0,0,0,1,1,0
1198,I+|I*J*|AAL|G+ICG*,1,0,1,0,0,0,1,0,1,1,0,1
1199,HCI+D*I*|I+,0,0,1,1,0,0,0,1,1,0,0,0
1200,[EFKHAJ]*,1,0,0,0,1,1,0,1,0,1,1,0
1201,E*DD*|E,0,0,0,1,1,0,0,0,0,0,0,0
1202,H+I*|ED+E+AF*H*C,1,0,1,1,1,1,0,1,1,0,0,0
1203,L+|CKB+H*K+|ED+|A+J+K,1,1,1,1,1,0,0,1,0,1,1,1
1204,DF+L*,0,0,0,1,0,1,0,0,0,0,0,1
1205,H+JL*F,0,0,0,0,0,1,0,1,0,1,0,1
1206,J+|C*B*D*|BGI+I,0,1,1,1,0,0,1,0,1,1,0,0
1207,H+C*G*|D+J|E*,0,0,1,1,1,0,1,1,0,1,0,0
1208,[KAFB]*,1,1,0,0,0,1,0,0,0,0,1,0
1209,[KHGCA],1,0,1,0,0,0,1,1,0,0,1,0
1210,[ELKJHD],0,0,0,1,1,0,0,1,0,1,1,1
1211,[LDHCA]*,1,0,1,1,0,0,0,1,0,0,0,1
1212,[CGEJ],0,0,1,0,1,0,1,0,0,1,0,0
1213,[FHDKAI]+,1,0,0,1,0,1,0,1,1,0,1,0
1214,[IKCJD],0,0,1,1,0,0,0,0,1,1,1,0
1215,[JBKIF]*,0,1,0,0,0,1,0,0,1,1,1,0
1216,[LGE],0,0,0,0,1,0,1,0,0,0,0,1
1217,J*E*|G+L|DJ|I+LA*|E*C,1,0,1,1,1,0,1,0,1,1,0,1
1218,J*|F*FJ*K,0,0,0,0,0,1,0,0,0,1,1,0
1219,G+|L*FK,0,0,0,0,0,1,1,0,0,0,1,1
1220,F+G+|B+K*|B,0,1,0,0,0,1,1,0,0,0,1,0
1221,[IJCD]+,0,0,1,1,0,0,0,0,1,1,0,0
1222,A*AKH*|C,1,0,1,0,0,0,0,1,0,0,1,0
1223,G|L+K+J+C+KI+C*,0,0,1,0,0,0,1,0,1,1,1,1
1224,IL+|K+ID*|F*,0,0,0,1,0,1,0,0,1,0,1,1
1225,[DKFGCE]+,0,0,1,1,1,1,1,0,0,0,1,0
1226,I+|DE*K*J+A*C|J+D+|G+,1,0,1,1,1,0,1,0,1,1,1,0
1227,GIFH*|B+L,0,1,0,0,0,1,1,1,1,0,0,1
1228,[FBIJ],0,1,0,0,0,1,0,0,1,1,0,0
1229,G*C+DBH+H+K*,0,1,1,1,0,0,1,1,0,0,1,0
1230,J+K*D+L*H*|FI*AI*,1,0,0,1,0,1,0,1,1,1,1,1
1231,[FLIE]+,0,0,0,0,1,1,0,0,1,0,0,1
1232,[JHLKI],0,0,0,0,0,0,0,1,1,1,1,1
1233,[HBLAI],1,1,0,0,0,0,0,1,1,0,0,1
1234,[GFBJ]+,0,1,0,0,0,1,1,0,0,1,0,0
1235,[GLE]+,0,0,0,0,1,0,1,0,0,0,0,1
1236,L|F*D+E+J*|I*H+DL*,0,0,0,1,1,1,0,1,1,1,0,1
1237,[ABDL]+,1,1,0,1,0,0,0,0,0,0,0,1
1238,[KGCAD]*,1,0,1,1,0,0,1,0,0,0,1,0
1239,[LJA],1,0,0,0,0,0,0,0,0,1,0,1
1240,D+H*|GD+|BLI,0,1,0,1,0,0,1,1,1,0,0,1
1241,KBDD+L+|D+G+D|K+A*,1,1,0,1,0,0,1,0,0,0,1,1
1242,C+EGK+|D+KE*L+C+,0,0,1,1,1,0,1,0,0,0,1,1
1243,[AEDL]+,1,0,0,1,1,0,0,0,0,0,0,1
1244,GGD*|HA|J*G,1,0,0,1,0,0,1,1,0,1,0,0
1245,AL|I+GD,1,0,0,1,0,0,1,0,1,0,0,1
1246,[BEAFK],1,1,0,0,1,1,0,0,0,0,1,0
1247,[HFEGD]*,0,0,0,1,1,1,1,1,0,0,0,0
1248,B+C*E|J*,0,1,1,0,1,0,0,0,0,1,0,0
1249,[FJLEIC]+,0,0,1,0,1,1,0,0,1,1,0,1
1250,FGH,0,0,0,0,0,1,1,1,0,0,0,0
1251,IC*I*|G+,0,0,1,0,0,0,1,0,1,0,0,0
1252,[HKF]+,0,0,0,0,0,1,0,1,0,0,1,0
1253,[JBLGD],0,1,0,1,0,0,1,0,0,1,0,1
1254,C|BH|B+C|A+F*D*,1,1,1,1,0,1,0,1,0,0,0,0
1255,[CAJ]*,1,0,1,0,0,0,0,0,0,1,0,0
1256,[FIAEB],1,1,0,0,1,1,0,0,1,0,0,0
1257,[CAGKBE]*,1,1,1,0,1,0,1,0,0,0,1,0
1258,[AFGB],1,1,0,0,0,1,1,0,0,0,0,0
1259,[DBJEL],0,1,0,1,1,0,0,0,0,1,0,1
1260,[JAD]+,1,0,0,1,0,0,0,0,0,1,0,0
1261,G+|H+H+|JL*|H+F+FL*|J*K+K+|A+,1,0,0,0,0,1,1,1,0,1,1,1
1262,JLK,0,0,0,0,0,0,0,0,0,1,1,1
1263,DC+J+H*K*|D,0,0,1,1,0,0,0,1,0,1,1,0
1264,I+|L+K*|H+K*L*|L+GD*|C+,0,0,1,1,0,0,1,1,1,0,1,1
1265,J+|K*LKL+F*|D,0,0,0,1,0,1,0,0,0,1,1,1
1266,[BCALDJ],1,1,1,1,0,0,0,0,0,1,0,1
1267,[BELC]+,0,1,1,0,1,0,0,0,0,0,0,1
1268,[EGCFI],0,0,1,0,1,1,1,0,1,0,0,0
1269,IL*H*|B*,0,1,0,0,0,0,0,1,1,0,0,1
1270,K*F|C*L+C*,0,0,1,0,0,1,0,0,0,0,1,1
1271,[HCLG]+,0,0,1,0,0,0,1,1,0,0,0,1
1272,[KGHB],0,1,0,0,0,0,1,1,0,0,1,0
1273,G+K+D+,0,0,0,1,0,0,1,0,0,0,1,0
1274,I+E+AJ|A*,1,0,0,0,1,0,0,0,1,1,0,0
1275,L*I+|HF*|F*CG+JIC+,0,0,1,0,0,1,1,1,1,1,0,1
1276,[KAB]*,1,1,0,0,0,0,0,0,0,0,1,0
1277,K+A*L+,1,0,0,0,0,0,0,0,0,0,1,1
1278,HADJ|L+,1,0,0,1,0,0,0,1,0,1,0,1
1279,CEJ*,0,0,1,0,1,0,0,0,0,1,0,0
1280,L|LI*KK|K+D,0,0,0,1,0,0,0,0,1,0,1,1
1281,HA|B*C+|D+F|HEI*,1,1,1,1,1,1,0,1,1,0,0,0
1282,[HJL]*,0,0,0,0,0,0,0,1,0,1,0,1
1283,EC+|K*C*H+D+,0,0,1,1,1,0,0,1,0,0,1,0
1284,[FGIBEA],1,1,0,0,1,1,1,0,1,0,0,0
1285,AG+L*,1,0,0,0,0,0,1,0,0,0,0,1
1286,F+|G*F+|F*G*|E,0,0,0,0,1,1,1,0,0,0,0,0
1287,[GFA]*,1,0,0,0,0,1,1,0,0,0,0,0
1288,[HKLGJ],0,0,0,0,0,0,1,1,0,1,1,1
1289,H+E|F*B+|K*A+DA*|K*E,1,1,0,1,1,1,0,1,0,0,1,0
1290,E*H*|FBI+D+D+E*|I,0,1,0,1,1,1,0,1,1,0,0,0
1291,[BJLF],0,1,0,0,0,1,0,0,0,1,0,1
1292,[ECFJ]+,0,0,1,0,1,1,0,0,0,1,0,0
1293,KIE*,0,0,0,0,1,0,0,0,1,0,1,0
1294,[JFK]*,0,0,0,0,0,1,0,0,0,1,1,0
1295,J+|EA*J+D+F|J*A|I*E*|B+I+,1,1,0,1,1,1,0,0,1,1,0,0
1296,[ACI]*,1,0,1,0,0,0,0,0,1,0,0,0
1297,B+|L+H*|K+J+|K+C|C*I*C,0,1,1,0,0,0,0,1,1,1,1,1
1298,[JAIDH]*,1,0,0,1,0,0,0,1,1,1,0,0
1299,[GHJAKF],1,0,0,0,0,1,1,1,0,1,1,0
1300,[HEGFK],0,0,0,0,1,1,1,1,0,0,1,0
1301,FH|J+K|CF*|C+,0,0,1,0,0,1,0,1,0,1,1,0
1302,[BFA],1,1,0,0,0,1,0,0,0,0,0,0
1303,J+B+L,0,1,0,0,0,0,0,0,0,1,0,1
1304,[EIF]*,0,0,0,0,1,1,0,0,1,0,0,0
1305,E*BA+H*,1,1,0,0,1,0,0,1,0,0,0,0
1306,D*D+F*L+I*G*K*C*,0,0,1,1,0,1,1,0,1,0,1,1
1307,[LJK]+,0,0,0,0,0,0,0,0,0,1,1,1
1308,G+L+H+|K,0,0,0,0,0,0,1,1,0,0,1,1
1309,A+|JI+|K*H+H*|A+,1,0,0,0,0,0,0,1,1,1,1,0
1310,F+A+KEL*,1,0,0,0,1,1,0,0,0,0,1,1
1311,J+L+|F+E+I|DF*|I*G,0,0,0,1,1,1,1,0,1,1,0,1
1312,[IJDF]*,0,0,0,1,0,1,0,0,1,1,0,0
1313,[GKLA]+,1,0,0,0,0,0,1,0,0,0,1,1
1314,CI|L*G+HL*|EE+E+I*,0,0,1,0,1,0,1,1,1,0,0,1
1315,[GHC],0,0,1,0,0,0,1,1,0,0,0,0
1316,[GHI],0,0,0,0,0,0,1,1,1,0,0,0
1317,F|A+L+D|L+L,1,0,0,1,0,1,0,0,0,0,0,1
1318,[JDEAKB],1,1,0,1,1,0,0,0,0,1,1,0
1319,[DBEF]+,0,1,0,1,1,1,0,0,0,0,0,0
1320,[BHL],0,1,0,0,0,0,0,1,0,0,0,1
1321,[ADGHJE],1,0,0,1,1,0,1,1,0,1,0,0
1322,[KLBD],0,1,0,1,0,0,0,0,0,0,1,1
1323,E+|A*D+GA|BE|B*A*,1,1,0,1,1,0,1,0,0,0,0,0
1324,AE+D+C+|I*,1,0,1,1,1,0,0,0,1,0,0,0
1325,[ECA]+,1,0,1,0,1,0,0,0,0,0,0,0
1326,[IHEA],1,0,0,0,1,0,0,1,1,0,0,0
1327,CE+JK,0,0,1,0,1,0,0,0,0,1,1,0
1328,[GIHJ],0,0,0,0,0,0,1,1,1,1,0,0
1329,D*|C*J|H+F*A*,1,0,1,1,0,1,0,1,0,1,0,0
1330,[CHJ]+,0,0,1,0,0,0,0,1,0,1,0,0
1331,K|A+CF+|E+,1,0,1,0,1,1,0,0,0,0,1,0
1332,E*AL|C,1,0,1,0,1,0,0,0,0,0,0,1
1333,[KCEHL],0,0,1,0,1,0,0,1,0,0,1,1
1334,[LDFB],0,1,0,1,0,1,0,0,0,0,0,1
1335,[AICJFH],1,0,1,0,0,1,0,1,1,1,0,0
1336,C+G+HDEF*,0,0,1,1,1,1,1,1,0,0,0,0
1337,L*LB+,0,1,0,0,0,0,0,0,0,0,0,1
1338,[HLJEBA]*,1,1,0,0,1,0,0,1,0,1,0,1
1339,[CIKGEB]*,0,1,1,0,1,0,1,0,1,0,1,0
1340,GEI+|KG*|J*D*,0,0,0,1,1,0,1,0,1,1,1,0
1341,L*|LC*L+I+,0,0,1,0,0,0,0,0,1,0,0,1
1342,[KDIB]*,0,1,0,1,0,0,0,0,1,0,1,0
1343,A*G*D*BE+,1,1,0,1,1,0,1,0,0,0,0,0
1344,[FBGA]+,1,1,0,0,0,1,1,0,0,0,0,0
1345,[AKBI]+,1,1,0,0,0,0,0,0,1,0,1,0
1346,[HCLIKA],1,0,1,0,0,0,0,1,1,0,1,1
1347,[LED]+,0,0,0,1,1,0,0,0,0,0,0,1
1348,[EKG],0,0,0,0,1,0,1,0,0,0,1,0
1349,G+K*L|G+L*|B*I*H*E,0,1,0,0,1,0,1,1,1,0,1,1
1350,D*H*J,0,0,0,1,0,0,0,1,0,1,0,0
1351,[BAIJ]*,1,1,0,0,0,0,0,0,1,1,0,0
1352,[AEFGK]+,1,0,0,0,1,1,1,0,0,0,1,0
1353,[LDHFKJ]+,0,0,0,1,0,1,0,1,0,1,1,1
1354,[DFJH]*,0,0,0,1,0,1,0,1,0,1,0,0
1355,JB|J*L|K*I+|J*,0,1,0,0,0,0,0,0,1,1,1,1
1356,C*|A+I|J+CL*|A*B+J*|I+,1,1,1,0,0,0,0,0,1,1,0,1
1357,[HGELK]+,0,0,0,0,1,0,1,1,0,0,1,1
1358,E*D*F+,0,0,0,1,1,1,0,0,0,0,0,0
1359,D+FG+|J*A+,1,0,0,1,0,1,1,0,0,1,0,0
1360,[LBAKC],1,1,1,0,0,0,0,0,0,0,1,1
1361,A*E*|K*JI|E*DEAJ,1,0,0,1,1,0,0,0,1,1,1,0
1362,[KBLH]*,0,1,0,0,0,0,0,1,0,0,1,1
1363,[GACLIF]+,1,0,1,0,0,1,1,0,1,0,0,1
1364,[ICLFE]+,0,0,1,0,1,1,0,0,1,0,0,1
1365,[CILFK],0,0,1,0,0,1,0,0,1,0,1,1
1366,[IDEHGJ]*,0,0,0,1,1,0,1,1,1,1,0,0
1367,F|E+D+K+C*,0,0,1,1,1,1,0,0,0,0,1,0
1368,[EFH]*,0,0,0,0,1,1,0,1,0,0,0,0
1369,[DEBGFA]*,1,1,0,1,1,1,1,0,0,0,0,0
1370,E+AJI+L+,1,0,0,0,1,0,0,0,1,1,0,1
1371,[DCH]+,0,0,1,1,0,0,0,1,0,0,0,0
1372,[KAJCFD]+,1,0,1,1,0,1,0,0,0,1,1,0
1373,[GLDBF]*,0,1,0,1,0,1,1,0,0,0,0,1
1374,[AEBG],1,1,0,0,1,0,1,0,0,0,0,0
1375,[DCGALE]*,1,0,1,1,1,0,1,0,0,0,0,1
1376,[KHG]*,0,0,0,0,0,0,1,1,0,0,1,0
1377,K+G*D*|J,0,0,0,1,0,0,1,0,0,1,1,0
1378,[FIBC]+,0,1,1,0,0,1,0,0,1,0,0,0
1379,L+|K*BD|G+D+I+|G*,0,1,0,1,0,0,1,0,1,0,1,1
1380,E+I+B*F*,0,1,0,0,1,1,0,0,1,0,0,0
1381,[DBHKG],0,1,0,1,0,0,1,1,0,0,1,0
1382,K|LB*A+,1,1,0,0,0,0,0,0,0,0,1,1
1383,I|H+GG*|HBH+,0,1,0,0,0,0,1,1,1,0,0,0
1384,[GLEKIJ]*,0,0,0,0,1,0,1,0,1,1,1,1
1385,LL+FA*GL,1,0,0,0,0,1,1,0,0,0,0,1
1386,[JBCH]+,0,1,1,0,0,0,0,1,0,1,0,0
1387,J+|E*E+F+|E+G|L+F+,0,0,0,0,1,1,1,0,0,1,0,1
1388,D+G+G*L+J+|K,0,0,0,1,0,0,1,0,0,1,1,1
1389,[IGJKFD]+,0,0,0,1,0,1,1,0,1,1,1,0
1390,[IHE]+,0,0,0,0,1,0,0,1,1,0,0,0
1391,[KID],0,0,0,1,0,0,0,0,1,0,1,0
1392,[FKHEBD]*,0,1,0,1,1,1,0,1,0,0,1,0
1393,[GJCB]*,0,1,1,0,0,0,1,0,0,1,0,0
1394,C+|HC+D+A*E+A+I*E+|F*,1,0,1,1,1,1,0,1,1,0,0,0
1395,[HEC],0,0,1,0,1,0,0,1,0,0,0,0
1396,D*D*GA*,1,0,0,1,0,0,1,0,0,0,0,0
1397,K+G+I+|I+I+,0,0,0,0,0,0,1,0,1,0,1,0
1398,B+C+|D+H+,0,1,1,1,0,0,0,1,0,0,0,0
1399,A+A+IA+,1,0,0,0,0,0,0,0,1,0,0,0
1400,[DLJFGB]*,0,1,0,1,0,1,1,0,0,1,0,1
1401,[ADG]+,1,0,0,1,0,0,1,0,0,0,0,0
1402,[AKE]*,1,0,0,0,1,0,0,0,0,0,1,0
1403,[JHLF]+,0,0,0,0,0,1,0,1,0,1,0,1
1404,[JILEF]*,0,0,0,0,1,1,0,0,1,1,0,1
1405,[ELHJG]*,0,0,0,0,1,0,1,1,0,1,0,1
1406,[JGDKC]*,0,0,1,1,0,0,1,0,0,1,1,0
1407,[DAH]*,1,0,0,1,0,0,0,1,0,0,0,0
1408,[ICK]+,0,0,1,0,0,0,0,0,1,0,1,0
1409,[KLDBCF]+,0,1,1,1,0,1,0,0,0,0,1,1
1410,[LHI],0,0,0,0,0,0,0,1,1,0,0,1
1411,F|J+G|G+F+|KI,0,0,0,0,0,1,1,0,1,1,1,0
1412,AH*BG+|H*,1,1,0,0,0,0,1,1,0,0,0,0
1413,[KGB]+,0,1,0,0,0,0,1,0,0,0,1,0
1414,[CKFJGD],0,0,1,1,0,1,1,0,0,1,1,0
1415,[ILK],0,0,0,0,0,0,0,0,1,0,1,1
1416,[BIKGFD],0,1,0,1,0,1,1,0,1,0,1,0
1417,[IGB],0,1,0,0,0,0,1,0,1,0,0,0
1418,[FJHGIL],0,0,0,0,0,1,1,1,1,1,0,1
1419,[LDIF]+,0,0,0,1,0,1,0,0,1,0,0,1
1420,[GHE],0,0,0,0,1,0,1,1,0,0,0,0
1421,A*|BH*G|AL+|EGI*|J+,1,1,0,0,1,0,1,1,1,1,0,1
1422,[BLDAF]+,1,1,0,1,0,1,0,0,0,0,0,1
1423,J*A+|KK|J,1,0,0,0,0,0,0,0,0,1,1,0
1424,[KIF],0,0,0,0,0,1,0,0,1,0,1,0
1425,[EIC]+,0,0,1,0,1,0,0,0,1,0,0,0
1426,D*C|JJ|L+F*|J+D+|F*F*,0,0,1,1,0,1,0,0,0,1,0,1
1427,[GJH],0,0,0,0,0,0,1,1,0,1,0,0
1428,A*G+|GHJ+|K+L+|D*K,1,0,0,1,0,0,1,1,0,1,1,1
1429,H*|AHHI|I+EL+,1,0,0,0,1,0,0,1,1,0,0,1
1430,[LFHDEK]+,0,0,0,1,1,1,0,1,0,0,1,1
1431,[CGKBDL]+,0,1,1,1,0,0,1,0,0,0,1,1
1432,H|C*C*L+G+CA*|I+B*J,1,1,1,0,0,0,1,1,1,1,0,1
1433,C|ABA*K|E*,1,1,1,0,1,0,0,0,0,0,1,0
1434,C*CH*|KF|I*E+J+|D*,0,0,1,1,1,1,0,1,1,1,1,0
1435,D+EE*|G,0,0,0,1,1,0,1,0,0,0,0,0
1436,[EKCFJ],0,0,1,0,1,1,0,0,0,1,1,0
1437,F+|CE|B*G+HJ*,0,1,1,0,1,1,1,1,0,1,0,0
1438,[BLEFHD],0,1,0,1,1,1,0,1,0,0,0,1
1439,CJ*D+G*I*,0,0,1,1,0,0,1,0,1,1,0,0
1440,A*|E*A+|B+G+|J*J*F+,1,1,0,0,1,1,1,0,0,1,0,0
1441,[CGFJ]*,0,0,1,0,0,1,1,0,0,1,0,0
1442,[LKBF]+,0,1,0,0,0,1,0,0,0,0,1,1
1443,D*G*B*B*C+|K*E*CK,0,1,1,1,1,0,1,0,0,0,1,0
1444,J*FD|E,0,0,0,1,1,1,0,0,0,1,0,0
1445,K*H*H|B+I*D+|C+C*C*K+|A+,1,1,1,1,0,0,0,1,1,0,1,0
1446,IDF+|E*K+G+|K+,0,0,0,1,1,1,1,0,1,0,1,0
1447,G+D+B+A+|H,1,1,0,1,0,0,1,1,0,0,0,0
1448,[LDEKFJ]*,0,0,0,1,1,1,0,0,0,1,1,1
1449,[JDKCE]*,0,0,1,1,1,0,0,0,0,1,1,0
1450,[KFC]*,0,0,1,0,0,1,0,0,0,0,1,0
1451,[ADL]+,1,0,0,1,0,0,0,0,0,0,0,1
1452,CDG+,0,0,1,1,0,0,1,0,0,0,0,0
1453,[GKADCF]+,1,0,1,1,0,1,1,0,0,0,1,0
1454,KE*GE+K+A*,1,0,0,0,1,0,1,0,0,0,1,0
1455,[DBJ],0,1,0,1,0,0,0,0,0,1,0,0
1456,[KHBEL],0,1,0,0,1,0,0,1,0,0,1,1
1457,D+E+J*F,0,0,0,1,1,1,0,0,0,1,0,0
1458,[FGCHDK]*,0,0,1,1,0,1,1,1,0,0,1,0
1459,E*G*G,0,0,0,0,1,0,1,0,0,0,0,0
1460,C*|EG+|CI|G*K*|K,0,0,1,0,1,0,1,0,1,0,1,0
1461,L+|JL*G+C+GC+A+,1,0,1,0,0,0,1,0,0,1,0,1
1462,[DCGFIH]+,0,0,1,1,0,1,1,1,1,0,0,0
1463,[CIH]*,0,0,1,0,0,0,0,1,1,0,0,0
1464,L|L*B+KB+D*D+,0,1,0,1,0,0,0,0,0,0,1,1
1465,[CKJILD]+,0,0,1,1,0,0,0,0,1,1,1,1
1466,H+H+B*K*J,0,1,0,0,0,0,0,1,0,1,1,0
1467,[IDG],0,0,0,1,0,0,1,0,1,0,0,0
1468,[ICB]*,0,1,1,0,0,0,0,0,1,0,0,0
1469,[GAEKFD]*,1,0,0,1,1,1,1,0,0,0,1,0
1470,[LIE]+,0,0,0,0,1,0,0,0,1,0,0,1
1471,L+KC*|B*G|H+G,0,1,1,0,0,0,1,1,0,0,1,1
1472,[FCB]+,0,1,1,0,0,1,0,0,0,0,0,0
1473,H+AJ+J|J+F,1,0,0,0,0,1,0,1,0,1,0,0
1474,[LBJKEA],1,1,0,0,1,0,0,0,0,1,1,1
1475,K*|L*E*E+C+|J+,0,0,1,0,1,0,0,0,0,1,1,1
1476,[IHADCJ]+,1,0,1,1,0,0,0,1,1,1,0,0
1477,[ECFLJ],0,0,1,0,1,1,0,0,0,1,0,1
1478,K*|LKE|KI*|G+,0,0,0,0,1,0,1,0,1,0,1,1
1479,G+JE*A+,1,0,0,0,1,0,1,0,0,1,0,0
1480,H|JB+I+|B,0,1,0,0,0,0,0,1,1,1,0,0
1481,[JILBA]+,1,1,0,0,0,0,0,0,1,1,0,1
1482,I+|D+J+K*I*,0,0,0,1,0,0,0,0,1,1,1,0
1483,[JEAIK]*,1,0,0,0,1,0,0,0,1,1,1,0
1484,[FACB],1,1,1,0,0,1,0,0,0,0,0,0
1485,D*|I*I*|JH+|H,0,0,0,1,0,0,0,1,1,1,0,0
1486,G*H+D+|C+D*B*,0,1,1,1,0,0,1,1,0,0,0,0
1487,[DKEL],0,0,0,1,1,0,0,0,0,0,1,1
1488,F+|HK*|H+B*|G,0,1,0,0,0,1,1,1,0,0,1,0
1489,[DBHIG]+,0,1,0,1,0,0,1,1,1,0,0,0
1490,J+|C*H|GB*,0,1,1,0,0,0,1,1,0,1,0,0
1491,F+|AK+L*C*A*H|E+I,1,0,1,0,1,1,0,1,1,0,1,1
1492,B+AF+,1,1,0,0,0,1,0,0,0,0,0,0
1493,[BAHLI]*,1,1,0,0,0,0,0,1,1,0,0,1
1494,[JDIG],0,0,0,1,0,0,1,0,1,1,0,0
1495,[JCDEG],0,0,1,1,1,0,1,0,0,1,0,0
1496,[HIBEAF],1,1,0,0,1,1,0,1,1,0,0,0
1497,I*H*|J+C+E+,0,0,1,0,1,0,0,1,1,1,0,0
1498,D+|C*C+F*K*C+B*E+,0,1,1,1,1,1,0,0,0,0,1,0
1499,G*D+J+E,0,0,0,1,1,0,1,0,0,1,0,0
1500,K*|G+J+D+,0,0,0,1,0,0,1,0,0,1,1,0
1501,[GFIJL],0,0,0,0,0,1,1,0,1,1,0,1
1502,[LKDF],0,0,0,1,0,1,0,0,0,0,1,1
1503,[EJGF]*,0,0,0,0,1,1,1,0,0,1,0,0
1504,BH+F+K+H*|EI,0,1,0,0,1,1,0,1,1,0,1,0
1505,L+H*|E*F|LK+JID*|K*E|A+,1,0,0,1,1,1,0,1,1,1,1,1
1506,I*|D+KC+G+,0,0,1,1,0,0,1,0,1,0,1,0
1507,B+|D*CH+J+C+E*G*,0,1,1,1,1,0,1,1,0,1,0,0
1508,CA*CD+L|J+L*J,1,0,1,1,0,0,0,0,0,1,0,1
1509,[LBCGAH]*,1,1,1,0,0,0,1,1,0,0,0,1
1510,[HCDBK],0,1,1,1,0,0,0,1,0,0,1,0
1511,EA*I|GAK+,1,0,0,0,1,0,1,0,1,0,1,0
1512,[AHDF]+,1,0,0,1,0,1,0,1,0,0,0,0
1513,[DIEHBC]+,0,1,1,1,1,0,0,1,1,0,0,0
1514,B*K+E*D+,0,1,0,1,1,0,0,0,0,0,1,0
1515,[HKFLDJ],0,0,0,1,0,1,0,1,0,1,1,1
1516,[FCEKGL],0,0,1,0,1,1,1,0,0,0,1,1
1517,[GDK],0,0,0,1,0,0,1,0,0,0,1,0
1518,A+FD*,1,0,0,1,0,1,0,0,0,0,0,0
1519,[BLCI],0,1,1,0,0,0,0,0,1,0,0,1
1520,F*E|E*A+|BL+K+CB+|K*G,1,1,1,0,1,1,1,0,0,0,1,1
1521,AH*|I+F*,1,0,0,0,0,1,0,1,1,0,0,0
1522,G*L*|IH*C+|BEA+A+|L+,1,1,1,0,1,0,1,1,1,0,0,1
1523,[BJDAL],1,1,0,1,0,0,0,0,0,1,0,1
1524,[IAH],1,0,0,0,0,0,0,1,1,0,0,0
1525,[IHGL],0,0,0,0,0,0,1,1,1,0,0,1
1526,[FGLKAI],1,0,0,0,0,1,1,0,1,0,1,1
1527,[FCILJ],0,0,1,0,0,1,0,0,1,1,0,1
1528,L*DJL*,0,0,0,1,0,0,0,0,0,1,0,1
1529,[LEIJC]*,0,0,1,0,1,0,0,0,1,1,0,1
